"id","section","number","level","side","storage_unit_size_w","storage_unit_size_h","storage_unit_size_l","friend_group","purpose","comments","life_span","article_no","article_storage_id","oldest_date_in_unit","quantity_single","quantity_carton","default_article_no","over_size","single_quantity_threshold","single_quantity_max","size","date_shipment_in"
"1081","K","2","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"240","300","Full","2000-01-01"
"1082","K","3","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,"11983",NULL,NULL,"480",NULL,NULL,NULL,"240","320","Full","2022-09-13"
"1083","K","4","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"480","600","Full","2000-01-01"
"1084","K","5","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"512","640","Full","2000-01-01"
"1085","K","6","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"90","240","Full","2000-01-01"
"1086","K","7","l2","None","0.8","1.5","1.2","0","Normal","None",NULL,"11831",NULL,NULL,"680",NULL,NULL,NULL,"200","260","Full","2022-09-13"
"1087","K","8","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1088","K","9","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"480","600","Full","2000-01-01"
"1089","K","10","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1090","K","11","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1091","K","12","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,"11992",NULL,NULL,"270",NULL,NULL,NULL,"240","320","Full","2022-06-14"
"1092","K","13","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11589",NULL,NULL,"108",NULL,NULL,NULL,"86.4","108","Full","2021-05-15"
"1093","K","14","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11589",NULL,NULL,"108",NULL,NULL,NULL,"86.4","108","Full","2021-05-15"
"1094","K","15","l2","None","0.8","1.5","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"320","400","Full","2000-01-01"
"1095","K","16","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"400","500","Full","2000-01-01"
"1096","K","17","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1097","K","18","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1098","K","19","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"400","500","Full","2000-01-01"
"1099","K","20","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11611",NULL,NULL,"108",NULL,NULL,NULL,"86.4","108","Full","2022-06-14"
"1100","K","21","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"280","440","Full","2000-01-01"
"1101","K","22","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"352","440","Full","2000-01-01"
"1102","K","23","l2","None","0.8","1.5","1.2","0","Normal","None",NULL,"11923",NULL,NULL,"140",NULL,NULL,NULL,"480","600","Full","2022-09-02"
"1103","K","24","l2","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"448","560","Full","2000-01-01"
"1104","K","25","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,"11923",NULL,NULL,"320",NULL,NULL,NULL,"448","560","Full","2022-09-02"
"1105","K","26","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,"11611",NULL,NULL,"108",NULL,NULL,NULL,"86.4","108","Full","2022-06-14"
"1106","K","27","l2","None","0.8","1.8","1.2","0","Normal","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"400","120","Full","2000-01-01"
"1107","L","1","l2","None","0.8","1.4","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"300","500","Full","2000-01-01"
"1108","L","2","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,"11841",NULL,NULL,"60",NULL,NULL,NULL,"96","120","Full","2022-11-30"
"1109","L","3","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,"11574",NULL,NULL,"200",NULL,NULL,NULL,"280","360","Full","2022-11-30"
"1110","L","4","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1111","L","5","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1112","L","6","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1113","L","7","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1114","L","8","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1115","L","9","l2","None","0.8","1.5","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","0","Full","2000-01-01"
"1116","L","10","l2","None","0.8","1.8","1.2","0","CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"368","460","Full","2000-01-01"
"1117","L","11","l2","None","0.8","1.8","1.2","0","EOL","None",NULL,"11543",NULL,NULL,"200",NULL,NULL,NULL,"96","120","Full","2022-12-29"
"1118","L","12","l2","None","0.8","1.8","1.2","0",,"None",NULL,"11541",NULL,NULL,"170",NULL,NULL,NULL,"368","460","Full","2022-12-29"
"1119","L","13","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,"11759",NULL,NULL,"190",NULL,NULL,NULL,"120","150","Full","2022-12-29"
"1120","L","14","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1121","L","15","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1122","L","16","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","0","Full","2000-01-01"
"1123","L","17","l2","None","0.8","1.5","1.2",NULL,"EOL","None",NULL,"11601",NULL,NULL,"150",NULL,NULL,NULL,"0","0","Full","2022-08-08"
"1124","L","18","l2","None","0.8","1.8","1.2",NULL,"CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"102","120","Full","2000-01-01"
"1125","L","19","l2","None","0.8","1.8","1.2","0","CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1126","L","20","l2","None","0.8","1.8","1.2","0","CONS","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1127","L","21","l2","None","0.8","1.8","1.2","0","EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1128","L","22","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","0","Full","2000-01-01"
"1129","L","23","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,"11776",NULL,NULL,"120",NULL,NULL,NULL,"352","440","Full","2021-05-15"
"1130","L","24","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1131","L","25","l2","None","0.8","1.5","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","252","Full","2000-01-01"
"1132","L","26","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","252","Full","2000-01-01"
"1133","L","27","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1134","L","28","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"86.4","108","Full","2000-01-01"
"1135","L","29","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"352","440","Full","2000-01-01"
"1136","L","30","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"280","350","Full","2000-01-01"
"1137","L","31","l2","None","0.8","1.5","1.2","0","EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1138","L","32","l2","None","0.8","1.8","1.2",NULL,"EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","960","Full","2000-01-01"
"1139","L","33","l2","None","0.8","1.8","1.2","0","EOL","None",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"190","240","Full","2000-01-01"
"1140","A","0","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11637",NULL,NULL,"150",NULL,NULL,NULL,"120","150","Full","2022-09-28"
"1141","B","31","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11502",NULL,NULL,"290",NULL,"-9999",NULL,"120","150","Full","2022-10-25"
"1142","C","31","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"480","600","Full","2000-01-01"
"1143","C","32","l0","None","0.8","1.8","1.2","0","Normal",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"86.4","108","Full","2000-01-01"
"1144","F","26","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11258",NULL,NULL,"230",NULL,"11258",NULL,"320","400","Full","2022-07-13"
"1145","I","25","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1146","J","28","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"120","150","Full","2000-01-01"
"1147","K","28","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"480","600","Full","2000-01-01"
"1148","K","29","l0","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"480","600","Full","2000-01-01"
"1149","L","0","l0","None","0.8","1.8","1.2",NULL,"CEZ/TEMP",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","120","Full","2000-01-01"
"1150","L","-1","l0","None","0.8","1.8","1.2","0","CEZ/TEMP",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"352","440","Full","2000-01-01"
"1151","L","-2","l0","None","0.8","1.8","1.2",NULL,"CEZ/TEMP",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"400","500","Full","2000-01-01"
"1152","A","0","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11418",NULL,NULL,"160",NULL,NULL,NULL,"256","320","Full","2021-10-14"
"1153","B","31","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"320","400","Full","2000-01-01"
"1154","C","31","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11914",NULL,NULL,"50",NULL,NULL,NULL,"96","400","Full","2022-04-01"
"1155","C","32","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11959",NULL,NULL,"340",NULL,NULL,NULL,"96","120","Full","2022-10-25"
"1156","F","26","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"448","560","Full","2000-01-01"
"1157","I","25","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"480","600","Full","2000-01-01"
"1158","J","28","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11631",NULL,NULL,"40",NULL,NULL,NULL,"96","120","Full","2022-06-14"
"1159","K","28","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11455",NULL,NULL,"160",NULL,NULL,NULL,"224","280","Full","2021-09-15"
"1160","K","29","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11950",NULL,NULL,"100",NULL,NULL,NULL,"0","120","Full","2022-06-14"
"1161","L","0","l1","None","0.8","1.8","1.2","0","Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"400","600","Full","2000-01-01"
"1162","L","-1","l1","None","0.8","1.8","1.2","0","Normal",NULL,NULL,"11833",NULL,NULL,"140",NULL,NULL,NULL,"96","120","Full","2022-06-14"
"1163","L","-2","l1","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"480","600","Full","2000-01-01"
"1164","A","0","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"10971",NULL,NULL,"180",NULL,NULL,NULL,"352","440","Full","2021-09-14"
"1165","B","31","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11967",NULL,NULL,"150",NULL,NULL,NULL,"256","320","Full","2022-08-18"
"1166","C","31","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11609",NULL,NULL,"600",NULL,NULL,NULL,"115.2","144","Full","2022-09-02"
"1167","C","32","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"12174",NULL,NULL,"72",NULL,NULL,NULL,"115.2","144","Full","2022-12-14"
"1168","F","26","l2","None","0.8","1.4","1.2",NULL,"Normal",NULL,NULL,"11945",NULL,NULL,"80",NULL,NULL,NULL,"512","640","Full","2022-09-28"
"1169","I","25","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11167",NULL,NULL,"640",NULL,NULL,NULL,"480","600","Full","2022-06-10"
"1170","J","28","l2","None","0.8","1.8","1.2","0","Normal",NULL,NULL,"11907",NULL,NULL,"500",NULL,NULL,NULL,"96","120","Full","2022-06-14"
"1171","K","28","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,"11611",NULL,NULL,"108",NULL,NULL,NULL,"86.4","108","Full","2022-06-14"
"1172","K","29","l2","None","0.8","1.8","1.2",NULL,"Normal",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","320","Full","2000-01-01"
"1173","L","0","l2","None","0.8","1.8","1.2",NULL,"CONS",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"320","400","Full","2000-01-01"
"1174","L","-1","l2","None","0.8","1.8","1.2","0","CONS",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"96","120","Full","2000-01-01"
"1175","L","-2","l2","None","0.8","1.8","1.2","0","CONS",NULL,NULL,"11321",NULL,NULL,"80",NULL,NULL,NULL,"480","600","Full","2022-09-23"
"1176","L","25","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11424",NULL,NULL,"4",NULL,"11424",NULL,"32","40","6er","2022-10-18"
"1177","L","25","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1178","L","25","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1179","L","26","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11731",NULL,NULL,"0",NULL,"11731",NULL,"40","50","6er","2000-01-01"
"1180","L","26","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11791",NULL,NULL,"5",NULL,"11791",NULL,"48","60","6er","2022-09-15"
"1181","L","26","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1182","L","27","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1183","L","27","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11743",NULL,NULL,"9",NULL,"11743",NULL,"48","60","6er","2022-05-30"
"1184","L","27","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"6er","2000-01-01"
"1185","L","28","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11790",NULL,NULL,"3",NULL,"11790",NULL,"48","60","Quarter","2022-07-13"
"1186","L","28","l0","LD","0.4","0.8","1.2","0",,NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Quarter","2000-01-01"
"1187","L","28","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11598",NULL,NULL,"48",NULL,"11598",NULL,"48","60","Quarter","2022-12-28"
"1188","L","29","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,NULL,NULL,NULL,"0",NULL,"11704",NULL,"32","40","Quarter","2000-01-01"
"1189","L","29","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11778",NULL,NULL,"8",NULL,"11778",NULL,"48","60","Quarter","2022-08-08"
"1190","L","29","l0","RD","0.4","0.8","1.2","0","EOL",NULL,NULL,"11841",NULL,NULL,"15",NULL,"11841",NULL,"24","30","Quarter","2022-11-30"
"1191","L","30","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11573",NULL,NULL,"46",NULL,"11573",NULL,"64","80","Quarter","2022-12-28"
"1192","L","30","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,NULL,NULL,NULL,"0",NULL,"11639",NULL,"48","60","Quarter","2000-01-01"
"1193","L","30","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11351",NULL,NULL,"11",NULL,"11351",NULL,"48","60","Quarter","2022-06-23"
"1194","L","31","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11543",NULL,NULL,"124",NULL,"11543",NULL,"80","100","Quarter","2022-12-29"
"1195","L","31","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11583",NULL,NULL,"10",NULL,"11583",NULL,"48","60","Quarter","2022-06-23"
"1196","L","31","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11759",NULL,NULL,"49",NULL,"11759",NULL,"24","30","Quarter","2022-12-29"
"1197","L","32","l0","RU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11606",NULL,NULL,"57",NULL,"11606",NULL,"32","40","Quarter","2022-07-13"
"1198","L","32","l0","LD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11776",NULL,NULL,"33",NULL,"11776",NULL,"48","60","Quarter","2021-05-15"
"1199","L","32","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11604",NULL,NULL,"2",NULL,"11604",NULL,"48","60","Quarter","2021-05-15"
"1200","L","33","l0","RU","0.4","0.8","1.2","0","EOL",NULL,NULL,"11416",NULL,NULL,"24",NULL,"11416",NULL,"32","40","Quarter","2022-12-09"
"1201","L","33","l0","LD","0.4","0.8","1.2","0","EOL",NULL,NULL,NULL,NULL,NULL,"0",NULL,"11830",NULL,"32","40","Quarter","2000-01-01"
"1202","L","33","l0","RD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11742",NULL,NULL,"1",NULL,"11742",NULL,"48","60","Quarter","2022-07-22"
"1203","L","25","l0","MU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1204","L","26","l0","MU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1205","L","27","l0","MU","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1206","L","25","l0","MD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"11734",NULL,NULL,"1",NULL,"11734",NULL,"40","50","6er","2022-10-05"
"1207","L","26","l0","MD","0.4","0.8","1.2",NULL,"EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
"1208","L","27","l0","MD","0.4","0.8","1.2","0","EOL",NULL,NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","6er","2000-01-01"
